Tweet Number,Tweet,Sentiment
429,Republican Senator #bensasse who is up for re-election has some thoughts about #trump on a call to supporters. https://t.co/6MA5QMoUwx,Negative
430,"In 2015 #KayleighMcEnany praised #JoeBiden as a 'man of the people' who resonates with 'middle class' over 'tycoon,' because she knew it was true #DonaldTrump https://t.co/WEWogxqpMv https://t.co/8y1r0UkVTN",Neutral
431,Just Sayin' is all..#Trump https://t.co/mp6VM2Naml,Neutral
432,"🏛📺🗣 ""More people watched #Biden on #ABC than #Trump on #NBC, MSNBC &amp; CNBC"":https://t.co/uLv0MeVn3K  📊 With each solo #TownHall airing at the same time, #JoeBiden's #ratings win surprised many. Was even with Trump's aired on 3 networks to Biden's 1. Not so smug now #MAGA's? 😏",Negative
433,"@MarkMeadows When Trump wins,they are going to open up an extensive investigation.Adam is a central figure in a RICO conspiracy.FBI had Hunters laptop proving Biden corruption,while the Democrats were impeaching Trump for exposing that Biden corruption in Ukraine???  #MAGA #TRUMP",Neutral
434,"Oh, man, our civilization meets its limits, if #Democrats cannot find a candidate to win #DonaldTrump in  #Elections2020, who knows what's gonna happen in #America, #Europe and the world, the next four years!",Negative
435,Dear Republicans: your leader is blatantly attempting to subvert our democracy by stopping the legally-cast votes of millions of Americans from being counted. I NEVER again wanna hear your BS about ‘respecting the flag and the anthem...’ #Trump #Election2020,Negative
436,"The leader of Germany's Left Party, @b_riexinger, on #Trump's latest remarks:  ""His assertion that the Democrats are trying to steal the election and his prematurely declared victory are a renewed attack on the democratic system."" #elections2020 https://t.co/V1ELuOqUDh",Negative
437,"#Trump  superpower is his absolute shamelessness. He steals in plain view. He accepts bribes in a hotel located smack in the middle of Pennsylvania Avenue."" https://t.co/grO0cRaLSr",Negative
438,"I'm sure Twitter will have their views on this guy. It's incredible how easily manipulated these people have shown themselves to be. Is it stress?  I really don't know. But they honestly believe in #Trump , even though they must know he lies all the time. It's mind melding. https://t.co/ALDpdjTjyg",Negative
439,#WhiteHouse #POTUS #Trump #yourbagsarepacked #2moredays #geryourshitandgetout #votingforBiden,Neutral
440,"@PaulaReidCBS @CBSEveningNews IS THIS REAL LIFE? Really, we have to normalize the Crap #Trump has put us through with propaganda. I think not ! Questions and behavior like this are below the president , a real president. I appalled @JoeBiden for his integrity.",Negative
441,"@La7tv @andreapurgatori @rulajebreal @alanfriedmanit @gerrygreco ""#Berlusconi was the original #Trump"" (@MMFlint) @welikeduel https://t.co/f67ajGiGZm",Neutral
442,"#KodakBlack Says He Likes #Trump’s $500 Billion Platinum Plan For Black Americans @ New Orleans, Louisiana https://t.co/fL57pd8f6C",Neutral
443,#USElection2020 #JOEBIDEN2020 #FridayMotivation #Supernatural #WhatsApp #DonaldTrump #USElection2020 #ARSMOL #ElectionResults2020 #HappyBirthdayViratKohli https://t.co/IsUlsrR0xe,Neutral
444,"THE ONLY PEOPLE THAT WILL VOTE FOR THIS CLOWN 🤡 #TRUMP, ARE THE UNEDUCATED, IGNORANT, GREEDY RACISTS! 🤮  ARE YOU REALLY ONE OF THOSE #MAGA #MAGA2020  #KAG #KAG2020?  I SURE HOPE NOT.  START GETTING READY TO DIE ALONE, AND PLAN YOUR FUNERALS.  VOTE #BidenHarrisToSaveAmerica 👊🇺🇲",Negative
445,‘Deadly Sins’ Ad Busts The Myth That Donald #Trump Is A Religious Man | HuffPost Canada - https://t.co/5k6eO8hTL4 #evangelicals #christians,Negative
446,I have seen social media this divided since the release of Star Wars: The Last Jedi. #Election #2020Election #Trump #Biden,Neutral
447,"If you want life, justice, freedom, prosperity, love and someone who fight for his people, you vote #Trump. He is the best choice for the US citizens and for the USA. He delivers what he promised  https://t.co/mlz0SPF7J2",Neutral
448,Fortune teller failed! 🤦🏻‍♂️ #DonaldTrump #AmericaDecides2020 https://t.co/Uf2PrQHm8r,Neutral
449,Yes. To a point.  And no..  It must not be so easily dismissed.  Alarmingly there are millions out there who buy into this man. They believe in him. Totally.  It is with them that the trouble ahead lies.  #Trump https://t.co/D7mUCcVK8Y,Negative
450,"Instead of sending #CROOKEDJOE Biden to the White House, let's send him to jail where he belongs!!!  Don't let #SLOWJOE's commie &amp; deep state pals take over America.  #MAGA #TRUMP2020 #TRUMP  BTW, God Bless the NY Post!  https://t.co/FdDQoZ8Yid",Positive
451,#Biden stands tall over #Trump! #Islam #USElection2020 https://t.co/7c0Rit3KTS,Negative
452,"James Comey Knew Hillary Was Behind Russia Scandal, 👉🏽 Did Nothing to Dispel Lies 👈🏼 OR 👉🏽 Help Clear #Trump’s Name 👈🏽 🤬 https://t.co/SZC3pyZMjz",Neutral
453,KEEP THE SIGN UP - TAKe DOWN THE CROOKED PEOPLE IN THE WHITEHOUSE... #WhiteHouse #Trump2020 #Trump #LincolnProject @IvankaTrump @DonaldJTrumpJr @FLOTUS --- vote democrats and get those crooks outta the Whitehouse... #democats #DebateTonight #JoeBiden @realDonaldTrump https://t.co/KhRAq8a4kW,Neutral
454,Check out my Gig on Fiverr: do black and white  coloring page  illustration for children https://t.co/P27c9RrvTg  #KimTaehyung #BiggestCrush #OURPRIDEASIMRIAZ #HappyBirthdaySRK  #Amazon #Pogba  #Trump,Neutral
455,"@DonLemon On yor #BaldwinQuote... I agree. And that's why I don't get #BlackandBrown people voting for #trump He hates you for your skin color, y give him a vote. Moreover he called his voters #disgusting. They still voted for him.",Negative
456,"Now, The #trump #COVIDー19 situation gets creepier and more sci fi-ish. The president of the United States is artificially surviving.  #everydayworse https://t.co/q0GA4mTEQr",Neutral
457,"""#POTUS News: FACT CHECK: #Trump's Claim That Biden's Wins Aren't Certified Won't Change The Outcome #News"": https://t.co/ohP74Wkkut",Neutral
458,Wouldn’t put it past him 😂🤣😂 #majorloser #TrumpMeltdown #Trump https://t.co/LTHewtMEfL,Negative
459,Let’s all pray for President Trump! #Trump #Trump2020 #MAGA https://t.co/iq9JJSVarH,Positive
460,The Son of Former Supreme Court Justice Anthony Kennedy Helped #Trump Secure Loans at Deutsche Bank #SmartNews  https://t.co/8iXv0PEiV7,Neutral
461,"@Alyssa_Milano If you’re tired of “Hollywood Elites” blathering on about Politics , then Vote the Reality Show #Trump Family OUT! Trump has a Walk of Fame Star ⭐️ !  #BidenWonTheDebate #TrumpCrimeFamily",Negative
462,"I don't know if #JoeBiden will be a good president for the Americans. The question is, #DonaldTrump is the president the world needs #Election2020 #Elecciones2020 #ElectionDay #elections https://t.co/yy0yjkDeyH",Neutral
463,● NEWS ● #RobertReich #covid19 ☞ #Trump ’s Failed #Coronavirus Response Part 2 https://t.co/7CxNflpasw,Negative
464,"@Newsweek #DonaldTrump all reporter cannot  have a problem with reporting , the problem is your Donald Trump #Crazy #nogood #liar YOU have destroyed USA",Negative
465,"@WhiteHouse Why don't you wear a mask, keep social distancing and tell your followers to do the same! Be a team leader and fight this pandemic, that's a leader! #trump",Negative
466,Just FYI #Trump you are losing against #JoeBiden https://t.co/Pcwik4mzSq,Neutral
467,https://t.co/Ixavh1WLUE #coding #WomenWhoCode #100DaysOfCode #psychic #AI #BuhariResignNow #Chaelisa #dream2cult #EndSAR #FightingForOurEXO #HunterBiden #BidenHarris2020 #Trump #BigData #affirmation #PhotoOfTheDay  #meditation #Halloween2020  #MachineLearning #100DaysOfMLCode https://t.co/CKi0djk4YT,Neutral
468,@NYGovCuomo The GovernorsAssociation need a plan to protect the integrity of the election against #Trump militias @FBI @ATF @NationalGuard : how are you preparing to to a force for the #RuleOfLaw and the #Constitution https://t.co/ocURx1Ho0U,Neutral
469,LIVE: #BeverlyHills pro #Trump group assembled and arriving https://t.co/zKtbXrv7NB via @YouTube #StopTheSteal #AmishForTrump #ArizonaforTrump #CaliforniaForTrump #stopthecheat,Neutral
470,#trump is the most highly overrated person ever #VoteHimOut #grabhimbytheballot https://t.co/EpDHCy06kH,Negative
471,"Given the allegations against Biden &amp; Harris in terms of their perception of Black voters, I’m amazed that it’s deemed to be standard, that Black Americans don’t vote for Trump! Trump’s support is much higher than these commentators make out! 🤷‍♂️ #Trump #Elections2020",Neutral
472,Former Exxon pilot described the    #Trump  campaign trips to Russia in 2016.,Neutral
473,"#Trump has either internalised the myth (based on some GOP-inflected explanation given to him in the distant past) that postal votes, which are a hallmark of increased voter participation, are inherently bad for him. Or actual data suggests they are.  #Election2020",Neutral
474,"Dangerous, non sensical, illogical. #trump s speech is really the most pathetic thing I’ve ever witnessed so far",Negative
475,The world celebrates the ouster of America's first out front fascist. #DonaldTrump https://t.co/gr7lfB7osY,Positive
476,"We, non Americans , checking the results on google every 30 seconds  #USAElections2020 #USElection2020 #Elections2020 #Election2020 #ElectionNight #DonaldTrump #JoeBiden #AmericaDecides2020 https://t.co/bcj1iPCtIw",Neutral
477,When Trump wins.. You know the Left is not going to go away quietly. #BidenCrimeFamiily #Trump #VOTE,Negative
478,"These ragtag, self-appointed, self-deprecating militiae popping up all over the country are counter-intuitive to Law Enforcement &amp; they, not Democrats, will be the catalysts for gun control. And there is but one man to blame. #Trump #Militia #SecondAmendment #GunControl #CivilWar",Negative
479,If Trump gets elected by seizing the election I'll convert all my money to Russian Ruble and learn Russian in preparation for their takeover #America #BidenRepublican #BidenHarrisToEndThisNightmare #democracy #CorruptJoeBiden #CountEveryVote #Election2020 #TrumpMeltdown #Trump,Negative
480,"@thehill Forget the job creation, the protection of the unborn, national security bolstered by the eradication of terrorists, forget that suicide rates lowered because of a stronger economy under #Trump, all you needed was a dog in the Whitehouse. Goes to show the minds of the elite",Negative
481,.https://t.co/tKjhah5hFV .#Trump wants to #DefundThePolice . #FraudNphony #ConArtist #ConMan @freep @PhillyInquirer @JoeForIA @FreeBeacon @fswisconsin @WisDems @FOXSPORTSAZ @PittsburghPG @cleveland19news @MSNBC @MiamiHerald @CNN @foxandfriends @ABC @NewTimesBroward @NewTimes_BPB,Neutral
482,"#Trump -- the rally master --  says, ""I'm into clips.""  [Trump then shows a clip of Bernie attacking Joe for cutting Medicaid and Social Security.]  Trump then says, ""Thank you, Bernie!"" 😆😆",Positive
483,You don't understand because if you did you wouldn't be up there right now . . . illegitimate presidency . . . @JoeBiden #NotMyPresident . . .  #Trump #COVID19 #Election2020 #Election2020results @cnn @msnbc @abc @CBSNews @NBCNews @FoxNews #cnn #msnbc #ABCNews #CBSNews #NBCNews https://t.co/fnSmQM3UhQ,Negative
484,"#ULTIMAHORA | HASTA EL MOMENTO #BIDEN LLEVA LA DELANTERA, PERO TIEMBLA POR #Texas y #Florida, #Trump LE DA LA VUELTA 🔴🐘 #ElectionDay #Elecciones2020 #AmericaDecides2020 #FortWorth #dallas #miami #latinos https://t.co/rwbTTQelyx",Neutral
485,"who ever will win the #USElection2020 , but matter of fact is 50% US citizen chose #Trump as their leader again.",Neutral
486,fleeing to another state that will lessen the economic burden that they had previously brought on themselves by voting blue. Smoke and mirrors my friends. Vote red. #Debates2020 #Trump #Biden,Neutral
487,@realDonaldTrump #KayleighMcEnany was against #Trump before she became a paid #sycophant for Trump. https://t.co/jGEsO8HlbQ,Negative
488,#election2020 #election @potus @realdonaldtrump #captaincovid #DonaldTrumpIsRuiningOurCountry #DonaldJTrump #DonaldTrump  #donaldtrumpsucks  #donaldtrumpisnotmypresident  #TrumpIsAnIdiot  #votehimout2020 #votehimout #ConmanTrump  #BidenHarris2020ToRestoreHonorAndDecency https://t.co/KZB4xM3mxM,Negative
489,Texas ebooks about having cov9 buy now and give https://t.co/uNfirN5unG https://t.co/JCXmaLCy29 https://t.co/qtCajGyGrQ #COVID19 #coronavirus #COVID #VOTE #BidenHarris2020 #Bitcoin #Trump #donate #SponsorMeHoney #sponsorsofstarplus #sponsors #InventYourPossibility #investing #1,Neutral
490,Anyone who thinks immigration policies under #trump are anything BUT racist isn’t paying close attention. Is that who we are America? We’re ok with kids in cages? We’re ok with people being deported to Mexico—a country that they are not even from?  #DumpTrump #Biden2020 #vote https://t.co/1LNg57X7vE,Negative
491,"For #TrumpSupporters : why, without using excuses like theft, fraud, deep state or socialism, WHY IS IT SO HARD FOR YOU TO BELIEVE A LOSS IS POSSIBLE?  You know that #trump is not universally loved.",Neutral
492,Trump gaffe demotes France’s Macron https://t.co/V2YiRNBc7r #World #Diplomacy #DonaldTrump,Negative
493,"""Truth may not be enough, but it is all we have. [And] I know journalism at its best bears witness, and brings people verified facts."" ~ @murpharoo, @GuardianAus on the line between reporting and enabling. 🗞️ #DonaldTrump #USElection2020 https://t.co/DMKP1MMkaj",Neutral
494,#Terminator #Schwarzenegger has already buried #Trump - he won't vote for him. https://t.co/WF2Pu4OPwO,Negative
495,Has #Trump done enough or will #Biden snatch the lead at the last moment?  SOUK Young Writer @Erik_Green8 shares his thoughts ⬇️ https://t.co/AYcwjW7Ust  Check out a condensed version of his piece below!  #ElectionDay #ElectionDay2020 #Election #America #PoliticalLiteracy https://t.co/9LbwujOajC,Neutral
496,@DailyCaller #Trump,Neutral
497,"@MehdiHasanShow @IlhanMN @mehdirhasan You and your #racecard. We listen to what #Trump says and what he does, and it is anything but #Racist. Your ‘interpretation’ of everything he says and does as racist is YOUR #Bigotry, not his. Race should mean nothing, but YOU cannot stop claiming it does. Your problem, not his.",Negative
498,People in usa currently .... #Trump loss celebration &gt; #JoeBiden victory celebration. #USElections2020,Neutral
499,"@BitShapiro @steve_magruder @donaldguy2 @cenkuygur @FacebookWatch Meanwhile, when #Trump came to office, one of the first things he did was to stop the CIA program of arming those ""rebels"" (radical Islamists), and actually destroyed the ISIS mess left to him by Obama. #Trump2020",Neutral
500,"With Five Days to Go, #Trump and the #GOP Campaign Against Reality: A Closer Look  #LateNight #SethMeyers  https://t.co/v50kOOiKWE",Negative
